,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,万钰,47,57,inf,1000.0,35,35,44,52,32,43,33,35,53,46,60,54,52,46,54,46,43,34,57,38,57,45,39,53,33,35,43,53,42,11,12,10,15,13
1,Jamal Dupree,50,53,inf,500.0,47,44,42,49,38,48,44,39,48,48,60,64,61,41,58,47,57,60,66,46,53,32,43,44,47,48,33,29,28,15,14,9,7,14
2,Claudiu Negoescu,54,72,inf,750.0,53,41,29,45,55,58,41,34,38,51,73,67,61,45,48,53,41,67,31,38,68,31,53,41,28,38,27,35,38,8,12,9,14,12
3,Paul Mercioiu,51,64,inf,700.0,33,55,53,51,52,45,36,28,35,48,67,71,70,48,31,53,33,44,33,47,37,17,44,41,43,48,21,13,25,10,9,5,7,7
4,Mete Sevinç,61,67,inf,2000.0,26,24,66,49,34,36,35,31,41,37,66,61,46,52,57,40,72,61,70,21,51,59,30,28,48,48,57,67,67,9,8,8,11,6
5,Joe Mendes,62,78,1000000.0,800.0,56,35,43,56,28,60,33,26,53,64,83,86,78,54,72,43,66,76,53,34,49,48,44,50,31,42,45,59,57,10,10,13,10,9
6,Florian Hoxha,57,68,inf,1000.0,57,31,47,43,29,62,46,30,41,58,64,63,57,45,65,24,68,64,57,22,60,50,52,48,37,45,57,55,59,15,10,11,8,10
7,Dawid Tkacz,52,69,inf,500.0,45,44,34,48,43,54,47,61,47,55,74,71,77,48,68,55,58,55,57,44,45,29,45,50,50,46,38,30,36,8,8,7,14,12
8,Ilyes Ziani,57,71,inf,1000.0,49,46,47,59,41,65,50,50,54,63,73,66,72,43,71,54,68,47,53,51,54,25,49,53,46,52,26,27,25,13,9,6,6,6
9,Pedro Paulo Kasanzi Lubamba,55,69,inf,850.0,53,47,33,55,44,58,46,45,46,55,84,74,83,35,91,52,76,50,38,51,39,28,42,48,49,51,27,32,23,14,13,10,7,11
10,Tyler Goodrham,54,69,inf,850.0,41,46,35,55,42,54,43,35,53,52,75,73,82,50,83,48,51,53,34,51,42,42,52,50,49,52,38,45,43,14,7,14,13,7
11,Marcos Valor,59,68,inf,1000.0,47,34,45,35,29,59,34,32,27,49,69,63,55,55,53,34,59,65,70,26,56,53,50,43,45,61,63,65,67,7,10,10,14,5
12,Abdulrahman Al Sanbi,52,66,inf,2000.0,10,8,15,24,9,12,12,13,28,13,38,34,29,44,46,38,58,28,44,13,26,9,8,40,14,33,8,10,9,53,51,50,52,54
13,Marcos Olguín López,59,69,inf,1000.0,31,26,63,42,28,32,33,36,34,36,55,59,41,51,65,47,65,60,55,24,50,62,28,34,45,51,58,65,69,6,13,13,13,11
14,Víctor Sanchís García,60,71,inf,1000.0,47,29,62,55,32,41,37,32,39,40,57,55,42,52,65,50,69,58,55,24,51,58,26,32,42,45,56,70,73,7,14,13,14,10
15,Phil Sieben,56,64,inf,3000.0,39,50,53,60,39,54,51,49,55,56,59,63,60,55,63,49,59,61,60,48,59,44,38,50,50,40,53,59,58,15,9,8,8,9
16,野嶽 惇也,58,58,inf,900.0,53,41,41,58,40,62,51,49,52,61,68,67,70,55,73,60,58,66,64,53,50,38,53,47,44,56,39,43,40,13,14,13,10,7
17,Eren Karataş,59,69,inf,750.0,14,8,10,25,9,7,14,10,23,14,25,26,23,44,24,44,31,17,59,6,23,7,4,33,12,25,6,14,12,60,61,58,54,63
18,Mladen Cvjetinovic,56,68,inf,500.0,35,17,50,48,31,29,33,23,45,56,60,60,55,51,50,44,58,63,56,20,63,59,28,32,32,54,55,59,56,5,14,11,13,6
19,Jakob Brambach,57,71,inf,500.0,11,7,11,19,9,14,14,12,16,19,23,26,29,55,26,41,35,22,60,6,22,12,8,34,14,38,6,12,11,62,54,54,50,57
20,Alieu Fadera,66,76,1900000.0,3000.0,53,65,58,64,51,64,66,37,60,66,84,84,77,57,73,70,77,72,65,61,52,39,59,61,51,56,57,57,51,9,11,10,11,15
21,Jonathan Dubasin,66,77,1900000.0,3000.0,59,74,64,65,65,69,51,52,57,68,72,71,61,59,63,65,40,56,59,66,38,19,60,60,66,54,29,31,38,12,8,5,14,5
22,Saad Al Mousa,53,68,inf,2000.0,38,20,51,49,21,33,24,29,49,40,58,59,50,47,66,34,65,51,66,24,51,51,30,43,39,41,53,52,50,11,10,5,14,9
